latitude,longitude,average_number_of_ratings_of_each_restaurant_around(250m)_this_point
41.3404924137931,2.14990275862069,0.0
41.3835644137931,2.18721475862069,1371.923076923077
41.43272744827586,2.127893655172414,0.0
41.38898055172414,2.187274344827586,236.33333333333334
41.42407296551724,2.203777103448276,129.8
41.36218910344827,2.1455366896551724,498.0
41.443013379310344,2.2062878620689657,403.0
41.39173682758621,2.180397517241379,1007.3137254901961
41.437725793103446,2.187810620689655,215.88235294117646
41.39500731034483,2.0998500689655173,0.0
41.32437255172414,2.131306344827586,143.0
41.38395006896552,2.1319617931034482,299.7391304347826
41.45679475862069,2.171903724137931,0.0
41.34042813793103,2.1591115862068966,0.0
41.410420137931034,2.2197435862068966,544.0625
41.43801503448276,2.146370896551724,161.0
41.421863034482755,2.132378896551724,0.0
41.42679710344827,2.2015046896551724,113.3
41.40542179310345,2.159826620689655,854.051724137931
41.42731131034483,2.1278340689655173,0.0
41.4160612413793,2.187572275862069,176.64864864864865
41.45153931034483,2.1488220689655173,0.0
41.40545393103448,2.1552222068965516,490.9166666666667
41.38378937931034,2.1549838620689656,541.890625
41.39769931034483,2.1021820689655173,0.0
41.451571448275864,2.144217655172414,0.0
41.362156965517244,2.150141103448276,0.0
41.37032937931035,2.1433238620689656,185.2
41.45676262068965,2.1765081379310343,432.0
41.36754096551724,2.154805103448276,195.5
41.437854344827585,2.1693929655172415,210.85714285714286
41.46765917241379,2.1674184827586207,0.0
41.42695779310345,2.178482620689655,404.05882352941177
41.37039365517241,2.1341150344827584,302.3333333333333
41.40301903448276,2.116054896551724,198.33333333333334
41.39981282758621,2.187393517241379,211.78947368421052
41.356548,2.177708,0.0
41.41375489655172,2.1299873103448275,447.0
41.40849944827586,2.106905655172414,0.0
41.45137862068965,2.1718441379310343,0.0
41.375649103448275,2.1571966896551724,442.34285714285716
41.405164689655166,2.1966619310344826,473.83673469387753
41.46480648275862,2.188108551724138,0.0
41.36209268965517,2.1593499310344826,0.0
41.422055862068966,2.1047524137931033,0.0
41.38112951724138,2.148047448275862,280.64285714285717
41.33536551724138,2.108403448275862,128.0
41.38100096551724,2.166465103448276,569.2474226804123
41.39160827586207,2.198815172413793,260.85185185185185
41.343280827586206,2.138421517241379,0.0
41.326935999999996,2.152056,0.0
41.37580979310345,2.134174620689655,470.125
41.41599696551724,2.196781103448276,323.5925925925926
41.45397420689655,2.187989379310345,124.75
41.34315227586207,2.156839172413793,0.0
41.44881517241379,2.1510944827586207,0.0
41.41324068965517,2.2036579310344826,70.0
41.4051004137931,2.20587075862069,305.2962962962963
41.4214452413793,2.192236275862069,237.8
41.397474344827586,2.1344129655172415,156.85714285714286
41.42987475862069,2.148583724137931,589.1666666666666
41.37843751724138,2.145715448275862,664.9047619047619
41.39196179310345,2.148166620689655,526.1134020618557
41.38955903448276,2.104394896551724,0.0
41.42189517241379,2.1277744827586207,0.0
